artist.familiarity,artist.hotttnesss,artist.id
0.675384812,0.633339909,AR5FP401187FB523C9
0.367255011,0.311615545,AR9HQ6Y1187FB3C2CB
0.505099139,0.380917171,ARGF5QG1187B9AC84F
0.470212296,0.320086927,ARJIE2Y1187B994AB7
0.558007752,0.414780659,AREOREU1187B99AACD
0.395603509,0.0,ARGRTPZ1257509D28A
0.419941275,0.24913723,ARCVMYS12454A51E6E
0.463593719,0.367731935,AR6KK741187B98C9E9
0.690809096,0.450093382,ARUIO0J1187FB3D7D7
0.490193634,0.377472507,ARYN8YT1187FB38396
0.239564977,0.0,ARQIWOW11F4C840FF1
0.555765,0.376514231,ARXZIHJ1187B9A4ED9
0.54227771,0.424271114,ARNG61X1187B98C7DF
0.549282908,0.347547581,ARQCHDN1187FB4C7C2
0.591423659,0.385344914,ARRU9GR1187FB43F56
0.35342955,0.365514003,ARBMHBC11F4C8403A2
0.401847575,0.315453463,AR99OWM11C8A4149FD
0.843526543,0.825639111,ARUJ5A41187FB3F5F1
0.870033797,0.54632612,ARUJZFJ1187B9B135F
0.590816514,0.376066362,AR3NPVS1187FB5108F
1.0,0.826777014,ARCGJ6U1187FB4D01F
0.46689796,0.320165416,AR1JGQT1187FB56878
0.739435997,0.36187851,ARQXJW51187B9AEE27
0.489610125,0.0,ARJ7NR71187FB437B7
0.514967584,0.352895442,ARQR8Y51187B9B8E9C
0.483278657,0.360628716,AR8QHU51187B9A3341
0.51644378,0.386669092,ARF4V431187FB3AA41
0.480282623,0.350657335,ARV38M11187B99424D
0.542232717,0.341544413,AR78WG01187B98E404
0.282317588,0.0,ARVA23V1187B98C54A
0.55143496,0.351717751,ARB1KC91187FB38B13
0.595254765,0.3487022,ARND48J1187B990A0B
0.59994467,0.396800219,ARTE6AQ1187B9B2826
0.519939685,0.35021816,ARGP3GD1187B999801
0.391454064,0.32085013,ARQC4R31187B9A0D88
0.707204744,0.519636856,ARL5BEN1187B98E4D9
0.498946148,0.339020747,AR2G8SU1187FB4A871
0.508676201,0.377888131,ARFK98R1187B9B0552
0.548185196,0.361105938,AR8TLVX1187B9B2D7D
0.552719818,0.371711094,AR25WM21187FB461B3
0.68108442,0.453371188,ARI4SKQ1187B9B43B0
0.659944919,0.434696913,ARDK6QW1187B9B8D85
0.58036979,0.420176594,ARJ1BWM1187B9B117B
0.516021359,0.34852689,ARID75M1187B9B8341
0.456136674,0.285591272,ARHTV1S1187FB547F8
0.546116884,0.39840752,ARDAXCG1187B9942B1
0.381232612,0.301570182,ARHXWB01187B9A205C
0.631151242,0.432754337,ARGDSO91187B9AAB35
0.626957723,0.434859589,AR2XRFQ1187FB417FE
0.583443024,0.385787615,ARZZRK91187B9A5CA5
0.421132725,0.318834232,ARB45GQ1187B98D2B4
0.547078569,0.333649141,ARVKAWO11F50C47C9A
0.433877466,0.3157572,ARZRCCP11F50C5165F
0.582238344,0.449052575,AROCBZZ11E2835D652
0.712662163,0.430697046,ARCF06I1187B995398
0.540532156,0.307053527,ARR88SE1187B9B515D
0.40724312,0.315617064,AR50Z881187B9BA197
0.612543004,0.459660463,ARXP7MQ1187FB3AC5F
0.587029626,0.410850787,ARNWZ1N1187B9B71BA
0.510660236,0.333770845,ARTK5LU1187B9A654C
0.681598553,0.537537201,ARVML631187B99E90D
0.412473042,0.306976307,AR9F71I1187FB46CAF
0.576053723,0.385878058,ARHOCKY11E2835D7CB
0.381780881,0.305917775,ARK6JC91187B9B4B2D
0.615504103,0.439836359,AR02YGA1187B9B8AC4
0.552021062,0.363930188,ARCBYJW1187FB51FD8
0.628560156,0.292968171,AREV0ZO1187B997221
0.93796475,0.566622888,ARSG7NQ1187FB57482
0.635757022,0.379436972,AR0X3JJ1187FB3A9A7
0.487851537,0.301196065,ARO9IJB1187B9939D0
0.720808698,0.467133519,ARED2DG1187FB3CB4D
0.666522677,0.414079473,ARNFTGS1187B9A465F
0.565452292,0.352410127,ARVAE6W1187FB3CAF3
0.467235916,0.405498404,ARNLHY61187FB3A0C0
0.482006999,0.415897129,ARJA5XT1187B9B89AA
0.822432829,0.531303319,ARASYMJ1187B9ACAF2
0.680941279,0.461369369,AR6LOPL1187FB4DABE
0.53365014,0.343508878,AR8WHEJ1187B98CDCA
0.590360325,0.371786734,ARY1VGA1187FB5A39E
0.527339184,0.310556083,ARUP17W1187B98CAB9
0.435732004,0.373045954,ARPPTNG11F50C482A3
0.082405923,0.0,ARXYQYW122988F2066
0.437746377,0.279664003,ARBPRDX1187B9B1CA3
0.601395113,0.436730221,AR05NQH1187B98E875
0.506336378,0.338454576,ARE8RCR1187B996BF2
0.59249498,0.350628947,AR1VCLT1187FB4C8AC
0.612912573,0.395999523,ARHTRR71187B98F305
0.829135422,0.528709934,ARMBTFC1187FB56343
0.589190725,0.439438996,ARVVLMQ11F4C8456E4
0.590804514,0.419100413,AR342K51187B98B571
0.714268533,0.505453153,ARWR6RK1187FB3AB52
0.323008991,0.31143764,AREWQSE1187B9AEC6C
0.665322162,0.394217199,ARRJNTE1187FB44E12
0.743129776,0.493566843,ARXWAQQ1187B9AE954
0.420615972,0.33792075,ARF3XJD1187FB38DE0
0.633545999,0.40249588,ARPISA41187FB3DE42
0.592797346,0.453629718,AR20BO61187B9B880E
0.512779338,0.295117194,ARNMHWR11F4C83B384
0.401020176,0.297320738,ARQWJ1D1187B990964
0.244272112,0.0,ARHAMVP1269FCD2C1C
0.826513629,0.628228387,ARSF0K11187B9AF319
0.596602385,0.399186285,ARB1CNO1187FB4CE93
0.519342409,0.330647741,ARRVPI51187B9A1F1B
0.337736072,0.197089101,ARBIXZL12086C11573
0.67529547,0.44269672,AR2EO6H1187B9A3B92
0.508731241,0.332930951,ARRVUWA1187B9A0FE2
0.615740353,0.423608913,ARBFCK11187FB4C89B
0.373850623,0.148985481,AR107SB1187B9A79F9
0.344062159,0.0,ARS8WH31187B9B8B04
0.705870924,0.491178954,ARDSWIE1187FB39056
0.485921286,0.353156298,ARXJSHW1187B9A2A52
0.711380096,0.4662243,ARLIIVS1187FB5583B
0.668055687,0.464152439,ART8F8O1187B9A538D
0.561370907,0.365533756,ARN3O411187FB4D859
0.391108885,0.240098406,AR8BMEQ1187B9B4214
0.43331739,0.349886289,ARGP7WY1187FB45464
0.611801472,0.399042081,AR9ILJF1187B9B80ED
0.668055687,0.464152439,ART8F8O1187B9A538D
0.731065756,0.509878708,AREPD8D1187FB3F5BC
0.79225559,0.566971566,ARDF8K01187FB37200
0.449241719,0.367006571,ARRCKE61187B99377F
0.56100395,0.338920345,ARWMZYB1187FB480A7
0.865021512,0.916053228,ARJ7KF01187B98D717
0.595660905,0.345241137,ARWC3XN1187B9A8D82
0.565161778,0.371447106,ARXDOUQ11F50C4A239
0.400952448,0.357817074,ARI8ECO119B3403C34
0.842423318,0.564855751,ARCP94M1187B9B0F56
0.698532477,0.509456001,ARW2U4O1187FB4408B
0.636582379,0.421287263,ARZH3SW1187B98C96E
0.6742378,0.46527021,ARJ2PMY1187FB5B563
0.36830814,0.39764783,ARU35NK1187FB46CFD
0.6051397,0.420937755,ARU0HTX1187B98B4C6
0.419941275,0.24913723,ARCVMYS12454A51E6E
0.69480252,0.561830538,ARIZODP1187B9AD272
0.616436885,0.409464909,ARAHQDS1187FB55275
0.646815253,0.433173023,AROIL3N1187B9A9975
0.452697587,0.292906769,ARPAH7U1187B9A308F
0.554226467,0.424931835,ARZ507V1187FB4425E
0.692922731,0.453731586,ARO41T51187FB397AB
0.519779083,0.348000019,ARNCOPS1187FB5A086
0.469535165,0.0,ARGESWU11F4C83BA07
0.595100752,0.345015639,ARDAE2T1187FB50796
0.495078214,0.398036107,ARBIPSC1187FB522FE
0.572431139,0.34605822,ARC15471187FB4640C
0.32902404,0.253660035,ARSEUOO1187B999569
0.370191165,0.285989808,AR7JPF81187B988D23
0.710269167,0.394908897,AR1Y37Q1187B9B66D2
0.724284927,0.501360613,AREGV3K1187B9AF614
0.648692286,0.393369406,ARLBNAC1187FB47151
0.608824806,0.428650989,ARONPP01187B995FB5
0.545159296,0.351555861,ARC43071187B990240
0.741132802,0.542533993,ARG3UX61187B9AC05A
0.646771414,0.0,AR5M35O1187B9A0D74
0.513264476,0.334072669,AR32PK91187FB4D6E2
0.504565762,0.349488482,ARZEA421187FB5B5BA
0.772272161,0.500119335,AREV2491187B9B017E
0.409827635,0.291883422,AR23EC41187FB4805D
0.687454096,0.448629112,AR7H21J1187FB40C69
0.47161281,0.29169908,ARASWKT1187B9923B7
0.579309488,0.370273519,ARK0VFZ1187FB4309B
0.477271766,0.347194884,ARK9K3O1187B98F504
0.520204911,0.361509802,ARWGIOC1187FB4CBEF
0.81444811,0.60797181,ARFVYJI1187B9B8E13
0.798158656,0.475393063,AR2KSTE1187FB57A36
0.397772876,0.383475745,ARUWLCL1187FB549B8
0.555904123,0.395478861,ARHWVGW1187FB41479
0.725402921,0.454957395,ARVXKTV1187FB44139
0.621414328,0.443930193,ARMIMHT1187B98F038
0.589259678,0.389589781,AR8XG9J1187FB418C1
0.623823768,0.441106359,ARALUUG1187FB58696
0.692922731,0.453731586,ARO41T51187FB397AB
0.630346809,0.363160202,ARXR2N11187B99857E
0.686988955,0.606630152,ARX9YIP1187B98A656
0.301867594,0.391222181,ARJQ8WU1187FB37FCD
0.878401543,0.620309821,ARY53RR1187B9AE485
0.825192029,0.529165902,ARWLV931187B9B0F5A
0.565750644,0.461526217,AR286CH1187B9B8441
0.331874147,0.277119514,AR0IAWL1187B9A96D0
0.731065756,0.509878708,AREPD8D1187FB3F5BC
0.629732489,0.341265841,AR323JD1187FB483D0
0.540881349,0.386630837,ARJRQL51187FB541AB
0.530287914,0.37757908,AR6U6C51187B9B6F68
0.416184081,0.285682007,ARLSGUY1187B98AEBC
0.026088737,0.0,ARBJFXO122C8677DF0
0.599810039,0.41946986,ARINXZA1187FB56902
0.164853301,0.0,AR8R2KI11C8A415967
0.599529186,0.379294935,ARHOSMU1242078130D
0.703690572,0.529195922,ARJ7SQ31187B9AF432
0.57942273,0.386441097,AR7AOEJ1187FB3D279
0.682355125,0.39364231,ARFT5CP1187FB50263
0.817256939,0.735208878,ARH861H1187B9B799E
0.872325597,0.535891043,AR38I491187B9B2F2D
0.657566887,0.507625008,ARTBQTE1187B9B8A0F
0.493926145,0.319626776,ARKC83D1187B9AB367
0.749796959,0.551552455,AR9YWMS1187FB43A34
0.570609658,0.389877126,ARXB7B21187B98BEF0
0.450562133,0.291451821,AR37E341187B989A3E
0.320855383,0.29127103,ARN8NCB1187FB49652
0.561516207,0.400952119,ARHYNR9119B8668FA3
0.555985053,0.326848818,ARBZAIL1187FB5B1C8
0.458954416,0.322125889,ARBJC9U1187B9A70AC
0.532678059,0.231014508,ARAOAHG1241B9C8D9B
0.681148023,0.40199254,ARMYKRB1187B98CFF0
0.419755366,0.317838411,ARG36WO1187B9B3A9A
0.508636229,0.372119119,AREUYDJ1187B9BA040
0.531415653,0.318911184,ARAOADX1187B98AED3
0.59249498,0.350628947,AR1VCLT1187FB4C8AC
0.629751605,0.531411752,AR7ZI7Z1187B98BF55
0.618765786,0.409134869,ARJDMBO1187B9AD118
0.461741493,0.334252474,ARDZJ6H1187FB387F2
0.618731425,0.350870448,AR3JLWI1187FB37141
0.798158656,0.475393063,AR2KSTE1187FB57A36
0.557875168,0.359324727,AREENKN1187B98F35D
0.605109702,0.398547535,AR9AM2N1187B9AD2F1
0.524271355,0.249754086,ARR40ZV1187B9A10A8
0.701506287,0.364164341,ARZDUJG1242077E2C5
0.572500601,0.368054039,ARN7OQ21187FB5A6B3
0.598726841,0.426892681,ARG09R51187FB4D5C2
0.595524312,0.402594332,ARJ3DXR1187FB4F879
0.311752508,0.252080527,ARLMCCW1241B9CE7CB
0.506778928,0.328413738,AR6IJ6U1187B99FC7C
0.693287839,0.393274491,ARMPQIE1187FB3D4EB
0.614345532,0.406591477,ARO7FES1187B9A59BE
0.426882762,0.333303418,ARBB58Y1187B9B621B
0.687483205,0.514206403,AR3TITY1187B99E790
0.27790004,0.116156134,ARRESZG1187B9A3FBF
0.655483478,0.445216987,ARXGASQ1187FB3C727
0.44104996,0.353000688,ARSF4161187B9B449F
0.469712766,0.373658041,ARU868Z1187FB47319
0.697113663,0.518784102,ARTXGGI1187B9B3D58
0.66229871,0.379137556,ARALP6I1187B989E27
0.6742378,0.46527021,ARJ2PMY1187FB5B563
0.819568422,0.597867168,ARSW5F51187FB4CFC9
0.710901466,0.517990221,ARANIJI11F4C83EFD2
0.713782886,0.529166983,ARUYVDC12086C11D5C
0.710445622,0.540630686,AR2UQQ51187B9AC816
0.42054585,0.313569343,ARHFEBO11F50C4825A
0.462384382,0.344318542,ARXOUML1187FB48ACB
0.60425956,0.461023016,AR0CDSK1187FB52ED6
0.61828473,0.414275682,ARDDWUI1187FB379F7
0.726959806,0.45686542,AROLDZG1187FB50AFB
0.665728336,0.456940558,ARHONG11187FB3B120
0.472593982,0.353770348,ARDKSWK1187B99092B
0.406166635,0.27238546,ARWAPYC1187FB3FCAF
0.809323793,0.488019842,ARPQ4Z01187FB3A736
0.490890399,0.308625023,ARE73DO1187B9B9DDE
0.803810768,0.559925869,ARS86AJ1187B9B4225
0.520726488,0.359260264,ARBQ5TQ1187B992B8A
0.928936926,0.598555412,AR0KBXO1187B996460
0.595651321,0.333929873,ARCDLDD11F33E000A4
0.502711859,0.31843076,ARROUEA1187FB4AA0F
0.262850216,0.0,ARN6EWN1187B9A4600
0.429507672,0.262093962,AR08NXW1187B99526D
0.481180212,0.379495651,ARUUXNF1187B98FB36
0.337361713,0.258106247,ARZMWNY1187B99EBF1
0.516873683,0.310600344,AR4GP451187FB3F2BB
0.589995162,0.307711679,ARUAKAN1187FB48204
0.327573794,0.285269897,AR3RNXB1187B98F0B4
0.431691465,0.289430906,ARFZDSJ1187FB494AB
0.925191958,0.662876286,AR9LJ9D1187FB4303D
0.594866646,0.382846902,ARE36MM1187B991E50
0.42167556,0.340332521,AR9HNKW1187FB57EC6
0.611801472,0.399042081,AR9ILJF1187B9B80ED
0.540032834,0.35697026,ARRJFJ31187B9961EF
0.603602148,0.409484253,ARK9W051187FB4B783
0.509473277,0.354295581,ARMZJIZ1241B9CA2DB
0.839297678,0.718891456,ARDVZTE1187FB5A0A1
0.527545209,0.0,ARGAJDQ11F50C4EDDF
0.541231189,0.360170271,ARUNYOW1187FB43F2A
0.458021193,0.328977134,AR4L5ZC1187FB450A4
0.446151505,0.311269885,AR0TZ7T1187B994E37
0.509380155,0.355667956,AR5IDI61187FB43E75
0.698532477,0.509456001,ARW2U4O1187FB4408B
0.602766934,0.463192852,ARH1LE01187B98D68D
0.701260701,0.418894705,AR8B1WY1187FB38366
0.620392056,0.390660523,ARLDW2Y1187B9B544F
0.610363644,0.0,ARIZCNG12802FDFC69
0.706827671,0.416173065,ARB29H41187B98F0EF
0.662670207,0.378969801,AR0V36F1187FB366B1
0.376419611,0.208578174,ARJO8W91187B9AB734
0.847754656,0.494206855,ARJBWQI1187B9B17D1
0.481180212,0.379495651,ARUUXNF1187B98FB36
0.578302605,0.431242182,ARWZE8O1187B9B8480
0.480088905,0.258745785,AREUIRT11F4C8408E6
0.59419662,0.375914688,ARW1DZQ1187B9A18E0
0.416141023,0.331090126,ARSDSMG1187B98CB59
0.320855383,0.29127103,ARN8NCB1187FB49652
0.043190531,0.0,ARDPPNV11F4C842433
0.462996094,0.329391949,AR858UO1187FB437B4
0.665322162,0.394217199,ARRJNTE1187FB44E12
0.498414133,0.326008873,ARHINI31187B995C1D
0.435105061,0.315919019,AROMMO41187B99F8FF
0.681130242,0.453399083,AROATPL1187FB48E12
0.063391824,0.289191235,ARSIECN1257509EBB0
0.513832781,0.387225176,ARFRKCM1187B99A041
0.473076881,0.0,AR2B8ON1187FB58456
0.2860406,0.0,ARBSAVH1241B9CA637
0.602766934,0.463192852,ARH1LE01187B98D68D
0.392710303,0.311789406,ARO6WZY1187FB3A86E
0.851417629,0.592614927,AR3JMC51187B9AE49D
0.609819761,0.419967936,AR8FMEN1187FB4A657
0.496291469,0.376349323,ARZXYRK1187B99E432
0.450743178,0.33121499,AR1DGSO1187FB59B15
0.665336376,0.464786474,ARP7DLV1187FB4EF07
0.559358631,0.39963949,ARCZ42S1187B98C0D7
0.411693375,0.31614352,AR83XLX1187B991E33
0.320855383,0.300765786,ARTML781187B9AF080
0.691956473,0.460389582,ARN2C4X1187B9B363C
0.640757317,0.451219237,ARMSL551187FB3F4B0
0.774037142,0.521726648,ARL3VGT1187FB40E8E
0.247140096,0.234568799,ARKKYQD11F4C83D170
0.461286162,0.0,ARHWRBR119B8669309
0.633220624,0.410247408,ARCT5P61187FB3D950
0.40760679,0.291037446,ARMTXSP1187B990581
0.686221995,0.48607238,AR5LE4K1187FB4C3BE
0.545866609,0.375362434,ARH0Z131187B9B69E9
0.603550952,0.303618163,ARB5S4L1187FB4AD20
0.629732489,0.341265841,AR323JD1187FB483D0
0.491050168,0.355008769,ARWLJLY1187B9AD881
0.50039931,0.433243834,AR9OTFC11C8A415220
0.601305752,0.363675677,ARDPTGD1187B9AD361
0.845601887,1.005941966,ARTDQRC1187FB4EFD4
0.609819761,0.419967936,AR8FMEN1187FB4A657
0.354496108,0.249453649,ARXGICZ1187FB444DD
0.68508049,0.460703675,ARGS67J1187FB3FC1A
0.583049613,0.364006714,AROJ4RQ1187FB50102
0.581793766,0.401997543,ARD7TVE1187B99BFB1
0.758299704,0.493629438,ARUHYH21187B98BA89
0.557026164,0.320306497,AREXX3T1187B989950
0.86652032,0.766545451,ARXPPEY1187FB51DF4
0.576404205,0.450546674,ARPNDSH1187B9B942F
0.369988124,0.26173013,ARPTHEV123E29C17B3
0.683771102,0.513300123,AR3USQW1187FB4A90D
0.645426499,0.438779161,ARKQ6QN1187B9B016D
0.496152636,0.363506516,ARUK0W21187B995456
0.628290857,0.36416381,ARNR58F1187FB52FA9
0.496244737,0.30474366,ARWGY6U1187B98B228
0.666216159,0.549761226,ARYN2M61187B995BD6
0.575844757,0.426851853,AR6IJJ41187B98C872
0.505644262,0.351210537,AROI96Z1187B9A5304
0.436604845,0.338068245,AREDCT51187B9A6DA6
0.643982592,0.406626217,ARM4J201187B9B8B3B
0.416909394,0.373387519,ARNLOIO11F4C841019
0.661766092,0.257381628,ARYGSFW1187FB519B1
0.510993042,0.379222861,ARKQN8X1187B99221C
0.749077779,0.447330487,ARHKQGH1187B9A4DB4
0.6214867,0.463608077,ARP72BU1187B99CD9A
0.508058613,0.372298573,ARLQ5EV1187FB4491D
0.694357746,0.520784107,ARJ5FD21187FB43F12
0.519686313,0.38238937,AR25LGJ1187B9B2492
0.687694457,0.441643405,ARGYHUI1187B9AC2A5
0.496244737,0.30474366,ARWGY6U1187B98B228
0.434900975,0.37254757,AR2WUJP1187B99364C
0.267576321,0.0,AREBSCJ1241B9C7BDF
0.5298626,0.351552506,ARRSNAA11F50C49717
0.686811617,0.443875676,AR3TG3X1187FB4D577
0.686988955,0.606630152,ARX9YIP1187B98A656
0.434026368,0.23451976,ARDW74M1187B98DA34
0.766826206,0.549445961,AR2H1J41187FB5C640
0.534464352,0.368689373,AR243ZT1187B9A98D2
0.349012002,0.0,ARFUSID1241B9C9462
0.52607728,0.374560253,AR4MCB01187B98BF5C
0.469895309,0.364817618,ARTHWIZ1187FB4258D
0.588140722,0.366741233,AR0QL3J1187FB3748E
0.404105087,0.215272259,AR0B8CT1187B9B2CF3
0.534392294,0.345174319,ARDE7I31187FB43352
0.668020249,0.516963731,ARYF20K1187B9B76BD
0.858270678,0.515325301,ARMB95F1187B9B5B93
0.612770671,0.372890581,ARGXXNS1187FB4BAA4
0.508636229,0.372119119,AREUYDJ1187B9BA040
0.528736353,0.321366997,AR2BBHS1187FB4AE06
0.595414459,0.41709886,ARL62M311C8A4213F2
0.608703568,0.362218957,AR7KA5V1187FB44E6B
0.370429862,0.266269757,ARENLSD1241B9C71B9
0.536808945,0.452972018,ART97VL1187FB3BD45
0.425739978,0.330581719,ARWV4FQ11C8A42ABCE
0.478232154,0.364968608,ARTYGL51187B98F9D3
0.556997728,0.391587029,ARPH0O91187B99706D
0.637772159,0.540832552,AR2O3B51187B98CD94
0.479218001,0.332856515,AR1IY3B1187B98B384
0.688638654,0.478780074,ARISHTQ1187FB3E6F0
0.710901466,0.517990221,ARANIJI11F4C83EFD2
0.442904226,0.0,ARO08R311C8A414C15
0.447863929,0.324434794,ARI8GY11187B988DF4
0.567278871,0.405178359,AREOGMA1187B9908EF
0.78041271,0.369803828,AR2AGLK1187B9AAAD0
0.360187294,0.243064542,AR41B9G1187B990D63
0.501726333,0.353441853,AR6Y8JF1187B9BA1D5
0.498834974,0.379960767,AR9OLFX1187B9A5762
0.595554054,0.400705227,ARPAAPH1187FB3601B
0.590243797,0.387423271,ARGY96L1187FB410ED
0.450053568,0.395352793,AR9YI7H1187B9960E3
0.52379026,0.327057301,ARVHJV91187B9B7C91
0.423878285,0.306891177,ARGKWSI11F50C488CC
0.747061427,0.327526078,AR8J63I119B8668504
0.60773432,0.448452837,ARVD9M11187FB49291
0.620980305,0.306093596,ARO4H5M1187FB4384D
0.5291028,0.411364132,ARNSTES1187FB4FC9B
0.500528353,0.401354215,AR6PMJQ1187B9B9655
0.822908534,0.572027854,AR2XI6G1187B9AE7DA
0.421960437,0.232748678,ARLNSD41187FB4D9A0
0.609294155,0.373060493,AROGAPH1187B98CF9C
0.503467221,0.228792058,ARYZ1NG1187FB3FD40
0.618765786,0.409134869,ARJDMBO1187B9AD118
0.674160475,0.478490733,AR2NJG71187FB5203E
0.498414133,0.326008873,ARHINI31187B995C1D
0.375736887,0.447386029,ARDCQM61187B9951CE
0.58097151,0.34873593,ARELFAE1187FB40D0A
0.481621471,0.384201629,ARMWXUE1187B9B9D3D
0.636423645,0.447935481,ARD842G1187B997376
0.22873031,0.308303462,ARDUJZJ1252CCFA253
0.467054185,0.374557927,ARUG6DV1187B992475
0.782555689,0.335368578,ARZCXO91187FB53708
0.694021648,0.479407676,ARODBRG1187FB3FD99
0.46258544,0.309656149,ARFLBJQ1187B9B928D
0.370191165,0.285989808,AR7JPF81187B988D23
0.577508974,0.37948217,ARL7K851187B99ACD2
0.490897988,0.365302191,AR1W3MA1187B99E6D8
0.634226963,0.443708895,AR7TTCH1187FB3F95C
0.584633791,0.288999938,AR022JO1187B99587B
0.546361173,0.402835787,ARBPRTL11F4C83CB05
0.512961516,0.364597881,ARIQD5J1187B98D8DC
0.645192339,0.47122433,AR3THYK1187B999F1F
0.55790504,0.27595077,ARZRTZT124549A402A
0.406467437,0.301570182,ARHXWB01187B9A205C
0.840409662,0.840462688,AR6XZ861187FB4CECD
0.419312641,0.319651459,ARTZMXB1187B990A55
0.577612661,0.446363868,ARNSAEA1187B9B908E
0.719492291,0.467565441,ARWVOHH1187FB5974B
0.52607728,0.374560253,AR4MCB01187B98BF5C
0.440158294,0.362572494,ARIQZ2V1187B98E546
0.567800601,0.37352717,ARFAKQ01187B990163
0.566194114,0.384112701,ARAEXD61187B9B7543
0.480193668,0.363943229,ARP4QQS1187B998E46
0.797485923,0.570237236,AROSI8L1187B9ACD43
0.31927301,0.0,ARH1UTX1187FB50CAA
0.495518893,0.33286717,ARFLHWV1187FB4E77F
0.838816274,0.557755675,AROSI8L1187B9ACD43
0.338383263,0.277753672,ARPMJGA11F4C83BDFE
0.482148325,0.344198188,ARFCOGY1187FB454B4
0.47986468,0.385230442,ARY1QJF1187B98EF3F
0.561370907,0.365533756,ARN3O411187FB4D859
0.585179121,0.383464296,ARRRVMG1187FB532AC
0.638278211,0.482432243,AR9YS621187FB5AC07
0.503972264,0.42928863,ARL1QL91187B994B08
0.570609658,0.389877126,ARXB7B21187B98BEF0
0.40156681,0.280330442,ARPOQKS1187B988FE2
0.39569381,0.0,ARTPVDV1187B9A61F1
0.738039725,0.530330384,AROG07L1187FB4C826
0.599662426,0.385571725,AR06IFV1187B9977EC
0.593972953,0.510324986,ARIWB161187B9AA1D5
0.471682686,0.38459812,ARYT3BY1187B98C20E
0.707204744,0.519636856,ARL5BEN1187B98E4D9
0.847451713,0.779968005,ARPAAHK1187B9ABB00
0.444677871,0.333015302,ARKON4P1187B98B291
0.563748627,0.33953242,ARB78VW1187B98F81C
0.346236811,0.284824356,ARXZP9T1187FB4565D
0.632130913,0.472281211,ARO0QD41187FB3AB0A
0.566532654,0.272364626,ARJXULI11F4C83C865
0.859873312,0.533085375,AR65OLD1187FB5C103
0.528527959,0.335677609,AR1DC0611A348EFB30
0.323008991,0.31143764,AREWQSE1187B9AEC6C
0.608703568,0.362218957,AR7KA5V1187FB44E6B
0.520726488,0.359260264,ARBQ5TQ1187B992B8A
0.887386081,0.779118679,ARQUMH41187B9AF699
0.22873031,0.308303462,ARDUJZJ1252CCFA253
0.63259242,0.497690507,ARGIABO1187FB4B3B5
0.865970013,0.59473386,ARJA1841187FB3A029
0.862795414,0.600282491,AR8RXRI1187FB4104B
0.541745664,0.400208058,ART35UC1187FB4CC25
0.315684874,0.453850265,ARSQDUN1187B98D7D7
0.471212607,0.340275507,AR00LNI1187FB444A5
0.840590438,0.546545162,AR7GUNF1187B990CCF
0.48307464,0.339457315,ARQ6DNW1187FB4DF1D
0.633932726,0.4165294,ARB4ZRM1187B993147
0.411190826,0.308174369,ARL47TY11C8A416938
0.576044173,0.360829937,ARMT23H1187B995083
0.522590185,0.390641236,ARN03F71187FB4E3F4
0.610330728,0.407821565,ART6QCS1187FB40CBD
0.640048357,0.40439264,AR8W8DN1187FB35ED0
0.481194126,0.389230136,ARPINYO12454A2E4AB
0.575532412,0.374530029,ARIRBO11187FB4B219
0.679292184,0.431882756,ARZL6CE1187FB3F264
0.619366856,0.434823431,ART70HI1187B9A37BC
0.829135422,0.528709934,ARMBTFC1187FB56343
0.565971267,0.384018129,ARYCP7D1187B99516B
0.410511251,0.128060458,AR4WS1U1187FB5B02E
0.522693398,0.228751049,ARSK4D11187B9BA046
0.505845179,0.348146526,ARBAUDK1187FB3BD7F
0.786427083,0.512226738,AR035N21187FB3938E
0.38228069,0.318020647,ARDPZFB1187B9A91C3
0.42609095,0.216277853,ARBYBBY11F4C8458A8
0.601069052,0.359185993,ARSPQ0H1187B999944
0.518337026,0.335335108,AR26XQ61187FB36CF3
0.477180009,0.327954754,ARB06Z71187B99049A
0.645533997,0.448407442,AR1ZZOW1187B99BA84
0.572470888,0.424487599,ARNEL2O1187FB4421A
0.687687486,0.4066861,ARDI88R1187B98DAB2
0.472428735,0.279977954,ARWPHDF1242077F0B8
0.716035209,0.541656322,AR2W4T81187FB410A7
0.495559652,0.349192218,AR3WMW01187B9921F7
0.833967972,0.576201966,ARE8GLF1187FB52532
0.653397489,0.419163588,AR3FOK11187FB3F4EE
0.396304067,0.0,ARKEZNY1187B9B7F6C
0.588827101,0.379671125,AROUOZZ1187B9ABE51
0.421853164,0.323997369,AR2D0XK1187B98EC4A
0.565482351,0.391242506,ARV38Z81187B98E608
0.48221287,0.374531255,ARCRR5X1187FB3BD4A
0.629399857,0.345269235,ARE2XN81187B98BB83
0.536655656,0.0,ARLLUSZ1187B98ACDC
0.513632303,0.378656486,ARZHXR61187FB3D065
0.382082405,0.290206823,AR4UJ7O1187B994010
0.53813774,0.400387757,ARNTTHK1187B98FF64
0.722733963,0.465492356,ARW0Z9V1187B9A0699
0.607326982,0.401144742,ARDK0551187FB5AC48
0.596642396,0.33810401,AREW7CO1187B9A1B0D
0.657826886,0.458730806,ARS4KT21187B9B9438
0.642280769,0.411195688,AR35YUO1187B9AD83E
0.494771142,0.217083534,ARUNHZF122988ED7DA
0.495445922,0.294861262,ARDD1RC1187B9B52B4
0.558007752,0.414780659,AREOREU1187B99AACD
